"expIndex","subject","scenario","round","pset_selected","target","weak_math","strong_math","agent_selected"
"exp3",75,4,1,6,13.5,5,8,1
"exp3",75,4,2,8,13.5,5,9,2
"exp3",75,4,3,8,13.5,5,9.88,2
"exp3",75,5,0,NA,12,2,8,NA
"exp3",75,5,1,8,12,2,9,2
"exp3",75,5,2,8,12,2,9.88,2
"exp3",75,5,3,8,12,2,10.68,2
"exp3",75,6,0,NA,12.5,3,8,NA
"exp3",75,6,1,8,12.5,3,9,2
"exp3",75,6,2,8,12.5,3,9.88,2
"exp3",75,6,3,8,12.5,3,10.68,2
"exp3",75,7,0,NA,13.5,3,9,NA
"exp3",75,7,1,6,13.5,3,9.66,2
"exp3",75,7,2,6,13.5,3,10.28,2
"exp3",75,7,3,6,13.5,3,10.86,2
"exp3",75,8,0,NA,15,5,8,NA
"exp3",75,8,1,8,15,5,9,2
"exp3",75,8,2,8,15,5,9.88,2
"exp3",75,8,3,8,15,5,10.68,2
"exp3",76,1,0,NA,11,2,8,NA
"exp3",76,1,1,2,11,3,8,1
"exp3",76,1,2,2,11,3.66,8,1
"exp3",76,1,3,2,11,4.2,8,1
"exp3",76,2,0,NA,12,3,8,NA
"exp3",76,2,1,2,12,3.66,8,1
"exp3",76,2,2,2,12,4.2,8,1
"exp3",76,2,3,4,12,5.15,8,1
"exp3",76,3,0,NA,13,3,9,NA
"exp3",76,3,1,0,13,3,9,0
"exp3",76,3,2,4,13,3,9,1
"exp3",76,3,3,2,13,3.66,9,1
"exp3",76,4,0,NA,13.5,5,8,NA
"exp3",76,4,1,4,13.5,5.8,8,1
"exp3",76,4,2,4,13.5,6.48,8,1
"exp3",76,4,3,6,13.5,7.4,8,1
"exp3",76,5,0,NA,12,2,8,NA
"exp3",76,5,1,2,12,3,8,1
"exp3",76,5,2,2,12,3.66,8,1
"exp3",76,5,3,2,12,4.2,8,1
"exp3",76,6,0,NA,12.5,3,8,NA
"exp3",76,6,1,2,12.5,3.66,8,1
"exp3",76,6,2,2,12.5,4.2,8,1
"exp3",76,6,3,2,12.5,4.67,8,1
"exp3",76,7,0,NA,13.5,3,9,NA
"exp3",76,7,1,2,13.5,3.66,9,1
"exp3",76,7,2,2,13.5,4.2,9,1
"exp3",76,7,3,4,13.5,5.15,9,1
"exp3",76,8,0,NA,15,5,8,NA
"exp3",76,8,1,8,15,5,9,2
"exp3",76,8,2,8,15,5,9.88,2
"exp3",76,8,3,8,15,5,10.68,2
"exp3",77,1,0,NA,11,2,8,NA
"exp3",77,1,1,8,11,2,9,2
"exp3",77,1,2,0,11,2,9,0
"exp3",77,1,3,0,11,2,9,0
"exp3",77,2,0,NA,12,3,8,NA
"exp3",77,2,1,8,12,3,9,2
"exp3",77,2,2,0,12,3,9,0
"exp3",77,2,3,0,12,3,9,0
"exp3",77,3,0,NA,13,3,9,NA
"exp3",77,3,1,2,13,3.66,9,1
"exp3",77,3,2,2,13,4.2,9,1
"exp3",77,3,3,0,13,4.2,9,0
"exp3",77,4,0,NA,13.5,5,8,NA
"exp3",77,4,1,6,13.5,5,8.75,2
"exp3",77,4,2,0,13.5,5,8.75,0
"exp3",77,4,3,0,13.5,5,8.75,0
"exp3",77,5,0,NA,12,2,8,NA
"exp3",77,5,1,8,12,2,9,2
"exp3",77,5,2,8,12,2,9.88,2
"exp3",77,5,3,2,12,3,9.88,1
"exp3",77,6,0,NA,12.5,3,8,NA
"exp3",77,6,1,2,12.5,3.66,8,1
"exp3",77,6,2,2,12.5,4.2,8,1
"exp3",77,6,3,2,12.5,4.67,8,1
"exp3",77,7,0,NA,13.5,3,9,NA
"exp3",77,7,1,2,13.5,3,9.22,2
"exp3",77,7,2,2,13.5,3,9.43,2
"exp3",77,7,3,6,13.5,3,10.06,2
"exp3",77,8,0,NA,15,5,8,NA
"exp3",77,8,1,4,15,5.8,8,1
"exp3",77,8,2,2,15,6.14,8,1
"exp3",77,8,3,2,15,6.14,8,0
"exp3",78,1,0,NA,11,2,8,NA
"exp3",78,1,1,8,11,2,9,2
"exp3",78,1,2,0,11,2,9,0
"exp3",78,1,3,0,11,2,9,0
"exp3",78,2,0,NA,12,3,8,NA
"exp3",78,2,1,8,12,3,9,2
"exp3",78,2,2,0,12,3,9,0
"exp3",78,2,3,0,12,3,9,0
"exp3",78,3,0,NA,13,3,9,NA
"exp3",78,3,1,8,13,3,9.88,2
"exp3",78,3,2,2,13,3,10.08,2
"exp3",78,3,3,0,13,3,10.08,0
"exp3",78,4,0,NA,13.5,5,8,NA
"exp3",78,4,1,8,13.5,5,9,2
"exp3",78,4,2,0,13.5,5,9,0
"exp3",78,4,3,0,13.5,5,9,0
"exp3",78,5,0,NA,12,2,8,NA
"exp3",78,5,1,2,12,3,8,1
"exp3",78,5,2,8,12,3,9,2
"exp3",78,5,3,0,12,3,9,0
"exp3",78,6,0,NA,12.5,3,8,NA
"exp3",78,6,1,6,12.5,3,8.75,2
"exp3",78,6,2,2,12.5,3.66,8.75,1
"exp3",78,6,3,2,12.5,3.66,8.97,2
"exp3",78,7,0,NA,13.5,3,9,NA
"exp3",78,7,1,8,13.5,3,9.88,2
"exp3",78,7,2,6,13.5,3,10.48,2
"exp3",78,7,3,2,13.5,3,10.67,2
"exp3",78,8,0,NA,15,5,8,NA
"exp3",78,8,1,8,15,5,9,2
"exp3",78,8,2,8,15,5,9.88,2
"exp3",78,8,3,2,15,5.4,9.88,1
"exp3",79,1,0,NA,11,2,8,NA
"exp3",79,1,1,8,11,2,9,2
"exp3",79,1,2,0,11,2,9,0
"exp3",79,1,3,0,11,2,9,0
"exp3",79,2,0,NA,12,3,8,NA
"exp3",79,2,1,8,12,3,9,2
"exp3",79,2,2,0,12,3,9,0
"exp3",79,2,3,0,12,3,9,0
"exp3",79,3,0,NA,13,3,9,NA
"exp3",79,3,1,2,13,3.66,9,1
"exp3",79,3,2,2,13,4.2,9,1
"exp3",79,3,3,0,13,4.2,9,0
"exp3",79,4,0,NA,13.5,5,8,NA
"exp3",79,4,1,8,13.5,5,9,2
"exp3",79,4,2,0,13.5,5,9,0
"exp3",79,4,3,0,13.5,5,9,0
"exp3",79,5,0,NA,12,2,8,NA
"exp3",79,5,1,2,12,2,8.25,2
"exp3",79,5,2,2,12,3,8.25,1
"exp3",79,5,3,8,12,3,9.21,2
"exp3",79,6,0,NA,12.5,3,8,NA
"exp3",79,6,1,8,12.5,3,9,2
"exp3",79,6,2,2,12.5,3.66,9,1
"exp3",79,6,3,0,12.5,3.66,9,0
"exp3",79,7,0,NA,13.5,3,9,NA
"exp3",79,7,1,8,13.5,3,9.88,2
"exp3",79,7,2,2,13.5,3.66,9.88,1
"exp3",79,7,3,2,13.5,4.2,9.88,1
"exp3",79,8,0,NA,15,5,8,NA
"exp3",79,8,1,8,15,5,9,2
"exp3",79,8,2,4,15,5.8,9,1
"exp3",79,8,3,4,15,6.48,9,1
"exp3",80,1,0,NA,11,2,8,NA
"exp3",80,1,1,8,11,2,9,2
"exp3",80,1,2,0,11,2,9,0
"exp3",80,1,3,0,11,2,9,0
"exp3",80,2,0,NA,12,3,8,NA
"exp3",80,2,1,8,12,3,9,2
"exp3",80,2,2,0,12,3,9,0
"exp3",80,2,3,0,12,3,9,0
"exp3",80,3,0,NA,13,3,9,NA
"exp3",80,3,1,8,13,3,9.88,2
"exp3",80,3,2,2,13,3.66,9.88,1
"exp3",80,3,3,0,13,3.66,9.88,0
"exp3",80,4,0,NA,13.5,5,8,NA
"exp3",80,4,1,4,13.5,5.8,8,1
"exp3",80,4,2,0,13.5,5.8,8,0
"exp3",80,4,3,0,13.5,5.8,8,0
"exp3",80,5,0,NA,12,2,8,NA
"exp3",80,5,1,2,12,3,8,1
"exp3",80,5,2,8,12,3,9,2
"exp3",80,5,3,8,12,3,9.88,2
"exp3",80,6,0,NA,12.5,3,8,NA
"exp3",80,6,1,8,12.5,3,8,1
"exp3",80,6,2,8,12.5,3,9,2
"exp3",80,6,3,2,12.5,3.66,9,1
"exp3",80,7,0,NA,13.5,3,9,NA
"exp3",80,7,1,8,13.5,3,9.88,2
"exp3",80,7,2,2,13.5,3.66,9.88,1
"exp3",80,7,3,0,13.5,3.66,9.88,0
"exp3",80,8,0,NA,15,5,8,NA
"exp3",80,8,1,8,15,5,9,2
"exp3",80,8,2,4,15,5.8,9,1
"exp3",80,8,3,8,15,5.8,9.88,2
"exp3",81,1,0,NA,11,2,8,NA
"exp3",81,1,1,8,11,2,9,2
"exp3",81,1,2,0,11,2,9,0
"exp3",81,1,3,0,11,2,9,0
"exp3",81,2,0,NA,12,3,8,NA
"exp3",81,2,1,8,12,3,9,2
"exp3",81,2,2,0,12,3,9,0
"exp3",81,2,3,0,12,3,9,0
"exp3",81,3,0,NA,13,3,9,NA
"exp3",81,3,1,2,13,3.66,9,1
"exp3",81,3,2,8,13,3.66,9.88,2
"exp3",81,3,3,0,13,3.66,9.88,0
"exp3",81,4,0,NA,13.5,5,8,NA
"exp3",81,4,1,8,13.5,5,9,2
"exp3",81,4,2,0,13.5,5,9,0
"exp3",81,4,3,0,13.5,5,9,0
"exp3",81,5,0,NA,12,2,8,NA
"exp3",81,5,1,8,12,2,9,2
"exp3",81,5,2,2,12,3,9,1
"exp3",81,5,3,0,12,3,9,0
"exp3",81,6,0,NA,12.5,3,8,NA
"exp3",81,6,1,8,12.5,3,9,2
"exp3",81,6,2,2,12.5,3.66,9,1
"exp3",81,6,3,0,12.5,3.66,9,0
"exp3",81,7,0,NA,13.5,3,9,NA
"exp3",81,7,1,2,13.5,3.66,9,1
"exp3",81,7,2,2,13.5,4.2,9,1
"exp3",81,7,3,4,13.5,5.15,9,1
"exp3",81,8,0,NA,15,5,8,NA
"exp3",81,8,1,8,15,5,9,2
"exp3",81,8,2,4,15,5.8,9,1
"exp3",81,8,3,4,15,6.48,9,1
"exp3",82,1,0,NA,11,2,8,NA
"exp3",82,1,1,2,11,3,8,1
"exp3",82,1,2,0,11,3,8,0
"exp3",82,1,3,0,11,3,8,0
"exp3",82,2,0,NA,12,3,8,NA
"exp3",82,2,1,4,12,3,8,1
"exp3",82,2,2,4,12,3,8,1
"exp3",82,2,3,8,12,3,9,2
"exp3",82,3,0,NA,13,3,9,NA
"exp3",82,3,1,2,13,3.66,9,1
"exp3",82,3,2,2,13,4.2,9,1
"exp3",82,3,3,0,13,4.2,9,0
"exp3",82,4,0,NA,13.5,5,8,NA
"exp3",82,4,1,4,13.5,5.8,8,1
"exp3",82,4,2,0,13.5,5.8,8,0
"exp3",82,4,3,0,13.5,5.8,8,0
"exp3",82,5,0,NA,12,2,8,NA
"exp3",82,5,1,2,12,3,8,1
"exp3",82,5,2,2,12,3.66,8,1
"exp3",82,5,3,2,12,4.2,8,1
"exp3",82,6,0,NA,12.5,3,8,NA
"exp3",82,6,1,2,12.5,3.66,8,1
"exp3",82,6,2,2,12.5,4.2,8,1
"exp3",82,6,3,4,12.5,5.15,8,1
"exp3",82,7,0,NA,13.5,3,9,NA
"exp3",82,7,1,2,13.5,3.66,9,1
"exp3",82,7,2,2,13.5,4.2,9,1
"exp3",82,7,3,2,13.5,4.67,9,1
"exp3",82,8,0,NA,15,5,8,NA
"exp3",82,8,1,6,15,5,8,1
"exp3",82,8,2,8,15,5,9,2
"exp3",82,8,3,6,15,5,9,1
"exp3",83,1,0,NA,11,2,8,NA
"exp3",83,1,1,2,11,3,8,1
"exp3",83,1,2,8,11,3,9,2
"exp3",83,1,3,0,11,3,9,0
"exp3",83,2,0,NA,12,3,8,NA
"exp3",83,2,1,8,12,3,9,2
"exp3",83,2,2,4,12,3,9,1
"exp3",83,2,3,0,12,3,9,0
"exp3",83,3,0,NA,13,3,9,NA
"exp3",83,3,1,2,13,3.66,9,1
"exp3",83,3,2,2,13,4.2,9,1
"exp3",83,3,3,8,13,4.2,9.88,2
"exp3",83,4,0,NA,13.5,5,8,NA
"exp3",83,4,1,8,13.5,5,9,2
"exp3",83,4,2,8,13.5,5,9,1
"exp3",83,4,3,0,13.5,5,9,0
"exp3",83,5,0,NA,12,2,8,NA
"exp3",83,5,1,8,12,2,9,2
"exp3",83,5,2,2,12,3,9,1
"exp3",83,5,3,2,12,3.66,9,1
"exp3",83,6,0,NA,12.5,3,8,NA
"exp3",83,6,1,8,12.5,3,9,2
"exp3",83,6,2,2,12.5,3.66,9,1
"exp3",83,6,3,2,12.5,4.2,9,1
"exp3",83,7,0,NA,13.5,3,9,NA
"exp3",83,7,1,0,13.5,3,9,0
"exp3",83,7,2,0,13.5,3,9,0
"exp3",83,7,3,0,13.5,3,9,0
"exp3",83,8,0,NA,15,5,8,NA
"exp3",83,8,1,6,15,5,8,1
"exp3",83,8,2,6,15,5,8,1
"exp3",83,8,3,8,15,5,9,2
"exp3",84,1,0,NA,11,2,8,NA
"exp3",84,1,1,2,11,3,8,1
"exp3",84,1,2,0,11,3,8,0
"exp3",84,1,3,0,11,3,8,0
"exp3",84,2,0,NA,12,3,8,NA
"exp3",84,2,1,2,12,3.66,8,1
"exp3",84,2,2,2,12,4.2,8,1
"exp3",84,2,3,0,12,4.2,8,0
"exp3",84,3,0,NA,13,3,9,NA
"exp3",84,3,1,2,13,3.66,9,1
"exp3",84,3,2,2,13,4.2,9,1
"exp3",84,3,3,4,13,5.15,9,1
"exp3",84,4,0,NA,13.5,5,8,NA
"exp3",84,4,1,4,13.5,5.8,8,1
"exp3",84,4,2,0,13.5,5.8,8,0
"exp3",84,4,3,0,13.5,5.8,8,0
"exp3",84,5,0,NA,12,2,8,NA
"exp3",84,5,1,2,12,3,8,1
"exp3",84,5,2,8,12,3,9,2
"exp3",84,5,3,0,12,3,9,0
"exp3",84,6,0,NA,12.5,3,8,NA
"exp3",84,6,1,2,12.5,3.66,8,1
"exp3",84,6,2,2,12.5,4.2,8,1
"exp3",84,6,3,2,12.5,4.67,8,1
"exp3",84,7,0,NA,13.5,3,9,NA
"exp3",84,7,1,2,13.5,3.66,9,1
"exp3",84,7,2,2,13.5,4.2,9,1
"exp3",84,7,3,4,13.5,5.15,9,1
"exp3",84,8,0,NA,15,5,8,NA
"exp3",84,8,1,4,15,5.8,8,1
"exp3",84,8,2,4,15,6.48,8,1
"exp3",84,8,3,6,15,7.4,8,1
"exp3",85,1,0,NA,11,2,8,NA
"exp3",85,1,1,2,11,3,8,1
"exp3",85,1,2,0,11,3,8,0
"exp3",85,1,3,0,11,3,8,0
"exp3",85,2,0,NA,12,3,8,NA
"exp3",85,2,1,2,12,3.66,8,1
"exp3",85,2,2,2,12,4.2,8,1
"exp3",85,2,3,0,12,4.2,8,0
"exp3",85,3,0,NA,13,3,9,NA
"exp3",85,3,1,2,13,3.66,9,1
"exp3",85,3,2,2,13,4.2,9,1
"exp3",85,3,3,0,13,4.2,9,0
"exp3",85,4,0,NA,13.5,5,8,NA
"exp3",85,4,1,4,13.5,5.8,8,1
"exp3",85,4,2,0,13.5,5.8,8,0
"exp3",85,4,3,0,13.5,5.8,8,0
"exp3",85,5,0,NA,12,2,8,NA
"exp3",85,5,1,2,12,3,8,1
"exp3",85,5,2,2,12,3.66,8,1
"exp3",85,5,3,2,12,4.2,8,1
"exp3",85,6,0,NA,12.5,3,8,NA
"exp3",85,6,1,6,12.5,3,8.75,2
"exp3",85,6,2,6,12.5,3,9.43,2
"exp3",85,6,3,2,12.5,3.66,9.43,1
"exp3",85,7,0,NA,13.5,3,9,NA
"exp3",85,7,1,8,13.5,3,9.88,2
"exp3",85,7,2,8,13.5,3,10.68,2
"exp3",85,7,3,0,13.5,3,10.68,0
"exp3",85,8,0,NA,15,5,8,NA
"exp3",85,8,1,4,15,5.8,8,1
"exp3",85,8,2,8,15,5.8,9,2
"exp3",85,8,3,4,15,6.48,9,1
"exp3",86,1,0,NA,11,2,8,NA
"exp3",86,1,1,8,11,2,9,2
"exp3",86,1,2,2,11,3,9,1
"exp3",86,1,3,2,11,3.66,9,1
"exp3",86,2,0,NA,12,3,8,NA
"exp3",86,2,1,8,12,3,9,2
"exp3",86,2,2,0,12,3,9,0
"exp3",86,2,3,0,12,3,9,0
"exp3",86,3,0,NA,13,3,9,NA
"exp3",86,3,1,2,13,3.66,9,1
"exp3",86,3,2,2,13,4.2,9,1
"exp3",86,3,3,0,13,4.2,9,0
"exp3",86,4,0,NA,13.5,5,8,NA
"exp3",86,4,1,8,13.5,5,9,2
"exp3",86,4,2,0,13.5,5,9,0
"exp3",86,4,3,0,13.5,5,9,0
"exp3",86,5,0,NA,12,2,8,NA
"exp3",86,5,1,2,12,3,8,1
"exp3",86,5,2,8,12,3,9,2
"exp3",86,5,3,0,12,3,9,0
"exp3",86,6,0,NA,12.5,3,8,NA
"exp3",86,6,1,8,12.5,3,9,2
"exp3",86,6,2,2,12.5,3.66,9,1
"exp3",86,6,3,0,12.5,3.66,9,0
"exp3",86,7,0,NA,13.5,3,9,NA
"exp3",86,7,1,2,13.5,3.66,9,1
"exp3",86,7,2,2,13.5,4.2,9,1
"exp3",86,7,3,4,13.5,5.15,9,1
"exp3",86,8,0,NA,15,5,8,NA
"exp3",86,8,1,8,15,5,9,2
"exp3",86,8,2,4,15,5.8,9,1
"exp3",86,8,3,4,15,6.48,9,1
"exp3",87,1,0,NA,11,2,8,NA
"exp3",87,1,1,2,11,3,8,1
"exp3",87,1,2,0,11,3,8,0
"exp3",87,1,3,0,11,3,8,0
"exp3",87,2,0,NA,12,3,8,NA
"exp3",87,2,1,8,12,3,9,2
"exp3",87,2,2,0,12,3,9,0
"exp3",87,2,3,0,12,3,9,0
"exp3",87,3,0,NA,13,3,9,NA
"exp3",87,3,1,8,13,3,9.88,2
"exp3",87,3,2,2,13,3.66,9.88,1
"exp3",87,3,3,0,13,3.66,9.88,0
"exp3",87,4,0,NA,13.5,5,8,NA
"exp3",87,4,1,8,13.5,5,9,2
"exp3",87,4,2,0,13.5,5,9,0
"exp3",87,4,3,0,13.5,5,9,0
"exp3",87,5,0,NA,12,2,8,NA
"exp3",87,5,1,8,12,2,9,2
"exp3",87,5,2,2,12,3,9,1
"exp3",87,5,3,0,12,3,9,0
"exp3",87,6,0,NA,12.5,3,8,NA
"exp3",87,6,1,8,12.5,3,8,1
"exp3",87,6,2,8,12.5,3,9,2
"exp3",87,6,3,8,12.5,3,9.88,2
"exp3",87,7,0,NA,13.5,3,9,NA
"exp3",87,7,1,2,13.5,3.66,9,1
"exp3",87,7,2,2,13.5,4.2,9,1
"exp3",87,7,3,8,13.5,4.2,9.88,2
"exp3",87,8,0,NA,15,5,8,NA
"exp3",87,8,1,8,15,5,9,2
"exp3",87,8,2,4,15,5.8,9,1
"exp3",87,8,3,4,15,6.48,9,1
"exp3",88,1,0,NA,11,2,8,NA
"exp3",88,1,1,2,11,3,8,1
"exp3",88,1,2,2,11,3.66,8,1
"exp3",88,1,3,8,11,3.66,9,2
"exp3",88,2,0,NA,12,3,8,NA
"exp3",88,2,1,2,12,3.66,8,1
"exp3",88,2,2,2,12,4.2,8,1
"exp3",88,2,3,2,12,4.67,8,1
"exp3",88,3,0,NA,13,3,9,NA
"exp3",88,3,1,8,13,3,9.88,2
"exp3",88,3,2,8,13,3,10.68,2
"exp3",88,3,3,8,13,3,11.42,2
"exp3",88,4,0,NA,13.5,5,8,NA
"exp3",88,4,1,4,13.5,5.8,8,1
"exp3",88,4,2,4,13.5,6.48,8,1
"exp3",88,4,3,6,13.5,7.4,8,1
"exp3",88,5,0,NA,12,2,8,NA
"exp3",88,5,1,8,12,2,9,2
"exp3",88,5,2,8,12,2,9.88,2
"exp3",88,5,3,8,12,2,10.68,2
"exp3",88,6,0,NA,12.5,3,8,NA
"exp3",88,6,1,8,12.5,3,9,2
"exp3",88,6,2,8,12.5,3,9.88,2
"exp3",88,6,3,8,12.5,3,10.68,2
"exp3",88,7,0,NA,13.5,3,9,NA
"exp3",88,7,1,2,13.5,3.66,9,1
"exp3",88,7,2,8,13.5,3.66,9.88,2
"exp3",88,7,3,8,13.5,3.66,10.68,2
"exp3",88,8,0,NA,15,5,8,NA
"exp3",88,8,1,4,15,5.8,8,1
"exp3",88,8,2,4,15,6.48,8,1
"exp3",88,8,3,6,15,7.4,8,1
"exp3",89,1,0,NA,11,2,8,NA
"exp3",89,1,1,2,11,3,8,1
"exp3",89,1,2,2,11,3.66,8,1
"exp3",89,1,3,0,11,3.66,8,0
"exp3",89,2,0,NA,12,3,8,NA
"exp3",89,2,1,2,12,3.66,8,1
"exp3",89,2,2,2,12,4.2,8,1
"exp3",89,2,3,0,12,4.2,8,0
"exp3",89,3,0,NA,13,3,9,NA
"exp3",89,3,1,2,13,3.66,9,1
"exp3",89,3,2,2,13,4.2,9,1
"exp3",89,3,3,2,13,4.67,9,1
"exp3",89,4,0,NA,13.5,5,8,NA
"exp3",89,4,1,8,13.5,5,9,2
"exp3",89,4,2,0,13.5,5,9,0
"exp3",89,4,3,0,13.5,5,9,0
"exp3",89,5,0,NA,12,2,8,NA
"exp3",89,5,1,8,12,2,9,2
"exp3",89,5,2,2,12,3,9,1
"exp3",89,5,3,2,12,3.66,9,1
"exp3",89,6,0,NA,12.5,3,8,NA
"exp3",89,6,1,2,12.5,3.66,8,1
"exp3",89,6,2,2,12.5,4.2,8,1
"exp3",89,6,3,4,12.5,5.15,8,1
"exp3",89,7,0,NA,13.5,3,9,NA
"exp3",89,7,1,2,13.5,3.66,9,1
"exp3",89,7,2,2,13.5,4.2,9,1
"exp3",89,7,3,2,13.5,4.67,9,1
"exp3",89,8,0,NA,15,5,8,NA
"exp3",89,8,1,8,15,5,9,2
"exp3",89,8,2,8,15,5,9.88,2
"exp3",89,8,3,4,15,5.8,9.88,1
"exp3",90,1,0,NA,11,2,8,NA
"exp3",90,1,1,2,11,3,8,1
"exp3",90,1,2,0,11,3,8,0
"exp3",90,1,3,0,11,3,8,0
"exp3",90,2,0,NA,12,3,8,NA
"exp3",90,2,1,2,12,3.66,8,1
"exp3",90,2,2,2,12,4.2,8,1
"exp3",90,2,3,0,12,4.2,8,0
"exp3",90,3,0,NA,13,3,9,NA
"exp3",90,3,1,2,13,3.66,9,1
"exp3",90,3,2,2,13,4.2,9,1
"exp3",90,3,3,0,13,4.2,9,0
"exp3",90,4,0,NA,13.5,5,8,NA
"exp3",90,4,1,4,13.5,5.8,8,1
"exp3",90,4,2,0,13.5,5.8,8,0
"exp3",90,4,3,0,13.5,5.8,8,0
"exp3",90,5,0,NA,12,2,8,NA
"exp3",90,5,1,2,12,3,8,1
"exp3",90,5,2,2,12,3.66,8,1
"exp3",90,5,3,2,12,4.2,8,1
"exp3",90,6,0,NA,12.5,3,8,NA
"exp3",90,6,1,2,12.5,3.66,8,1
"exp3",90,6,2,2,12.5,4.2,8,1
"exp3",90,6,3,2,12.5,4.67,8,1
"exp3",90,7,0,NA,13.5,3,9,NA
"exp3",90,7,1,2,13.5,3.66,9,1
"exp3",90,7,2,2,13.5,4.2,9,1
"exp3",90,7,3,2,13.5,4.67,9,1
"exp3",90,8,0,NA,15,5,8,NA
"exp3",90,8,1,4,15,5.8,8,1
"exp3",90,8,2,4,15,6.48,8,1
"exp3",90,8,3,4,15,7.09,8,1
"exp3",91,1,0,NA,11,2,8,NA
"exp3",91,1,1,8,11,2,9,2
"exp3",91,1,2,0,11,2,9,0
"exp3",91,1,3,0,11,2,9,0
"exp3",91,2,0,NA,12,3,8,NA
"exp3",91,2,1,8,12,3,9,2
"exp3",91,2,2,0,12,3,9,0
"exp3",91,2,3,0,12,3,9,0
"exp3",91,3,0,NA,13,3,9,NA
"exp3",91,3,1,2,13,3.66,9,1
"exp3",91,3,2,2,13,4.2,9,1
"exp3",91,3,3,0,13,4.2,9,0
"exp3",91,4,0,NA,13.5,5,8,NA
"exp3",91,4,1,8,13.5,5,9,2
"exp3",91,4,2,4,13.5,5.8,9,1
"exp3",91,4,3,0,13.5,5.8,9,0
"exp3",91,5,0,NA,12,2,8,NA
"exp3",91,5,1,8,12,2,9,2
"exp3",91,5,2,2,12,3,9,1
"exp3",91,5,3,0,12,3,9,0
"exp3",91,6,0,NA,12.5,3,8,NA
"exp3",91,6,1,8,12.5,3,9,2
"exp3",91,6,2,8,12.5,3,9.88,2
"exp3",91,6,3,0,12.5,3,9.88,0
"exp3",91,7,0,NA,13.5,3,9,NA
"exp3",91,7,1,2,13.5,3.66,9,1
"exp3",91,7,2,2,13.5,4.2,9,1
"exp3",91,7,3,4,13.5,5.15,9,1
"exp3",91,8,0,NA,15,5,8,NA
"exp3",91,8,1,4,15,5.8,8,1
"exp3",91,8,2,8,15,5.8,9,2
"exp3",91,8,3,4,15,6.48,9,1
"exp3",92,1,0,NA,11,2,8,NA
"exp3",92,1,1,2,11,3,8,1
"exp3",92,1,2,0,11,3,8,0
"exp3",92,1,3,0,11,3,8,0
"exp3",92,2,0,NA,12,3,8,NA
"exp3",92,2,1,2,12,3.66,8,1
"exp3",92,2,2,2,12,4.2,8,1
"exp3",92,2,3,0,12,4.2,8,0
"exp3",92,3,0,NA,13,3,9,NA
"exp3",92,3,1,2,13,3.66,9,1
"exp3",92,3,2,2,13,4.2,9,1
"exp3",92,3,3,0,13,4.2,9,0
"exp3",92,4,0,NA,13.5,5,8,NA
"exp3",92,4,1,2,13.5,5.4,8,1
"exp3",92,4,2,2,13.5,5.77,8,1
"exp3",92,4,3,0,13.5,5.77,8,0
"exp3",92,5,0,NA,12,2,8,NA
"exp3",92,5,1,2,12,2,8.25,2
"exp3",92,5,2,2,12,3,8.25,1
"exp3",92,5,3,2,12,3.66,8.25,1
"exp3",92,6,0,NA,12.5,3,8,NA
"exp3",92,6,1,2,12.5,3.66,8,1
"exp3",92,6,2,2,12.5,4.2,8,1
"exp3",92,6,3,2,12.5,4.67,8,1
"exp3",92,7,0,NA,13.5,3,9,NA
"exp3",92,7,1,2,13.5,3.66,9,1
"exp3",92,7,2,2,13.5,4.2,9,1
"exp3",92,7,3,2,13.5,4.67,9,1
"exp3",92,8,0,NA,15,5,8,NA
"exp3",92,8,1,4,15,5.8,8,1
"exp3",92,8,2,2,15,6.14,8,1
"exp3",92,8,3,2,15,6.46,8,1
"exp3",93,1,0,NA,11,2,8,NA
"exp3",93,1,1,2,11,3,8,1
"exp3",93,1,2,2,11,3.66,8,1
"exp3",93,1,3,2,11,4.2,8,1
"exp3",93,2,0,NA,12,3,8,NA
"exp3",93,2,1,2,12,3.66,8,1
"exp3",93,2,2,2,12,4.2,8,1
"exp3",93,2,3,4,12,5.15,8,1
"exp3",93,3,0,NA,13,3,9,NA
"exp3",93,3,1,2,13,3.66,9,1
"exp3",93,3,2,2,13,4.2,9,1
"exp3",93,3,3,4,13,5.15,9,1
"exp3",93,4,0,NA,13.5,5,8,NA
"exp3",93,4,1,4,13.5,5.8,8,1
"exp3",93,4,2,4,13.5,6.48,8,1
"exp3",93,4,3,6,13.5,7.4,8,1
"exp3",93,5,0,NA,12,2,8,NA
"exp3",93,5,1,2,12,3,8,1
"exp3",93,5,2,2,12,3.66,8,1
"exp3",93,5,3,2,12,4.2,8,1
"exp3",93,6,0,NA,12.5,3,8,NA
"exp3",93,6,1,2,12.5,3.66,8,1
"exp3",93,6,2,2,12.5,4.2,8,1
"exp3",93,6,3,2,12.5,4.67,8,1
"exp3",93,7,0,NA,13.5,3,9,NA
"exp3",93,7,1,2,13.5,3.66,9,1
"exp3",93,7,2,2,13.5,4.2,9,1
"exp3",93,7,3,4,13.5,5.15,9,1
"exp3",93,8,0,NA,15,5,8,NA
"exp3",93,8,1,4,15,5.8,8,1
"exp3",93,8,2,4,15,6.48,8,1
"exp3",93,8,3,6,15,7.4,8,1
"exp3",94,1,0,NA,11,2,8,NA
"exp3",94,1,1,8,11,2,9,2
"exp3",94,1,2,0,11,2,9,0
"exp3",94,1,3,0,11,2,9,0
